    0           1.16122600           -86.437333                    0 
    1           0.89012900           -86.482822           -0.0454896 
    2           1.26966400           -86.492835            -0.055502 
    3           0.81165000           -86.520107           -0.0827738 
    4           0.62427200           -86.538791            -0.101458 
    5           0.40188600           -86.549842            -0.112509 
    6           0.32974300           -86.561816            -0.124483 
    7           0.29128400           -86.570074            -0.132741 
    8           0.75678500           -86.576422            -0.139089 
    9           0.61345100           -86.580392            -0.143059 
   10           0.25203300           -86.587378            -0.150045 
   11           0.32339500           -86.588113             -0.15078 
   12           0.28302500           -86.589632            -0.152299 
   13           0.15925400           -86.593084            -0.155751 
   14           0.36195000           -86.594853             -0.15752 
   15           0.21538800           -86.596075            -0.158742 
   16           0.20073200           -86.596478            -0.159145 
   17           0.16146800           -86.597338            -0.160005 
   18           0.07943100           -86.598903             -0.16157 
   19           0.26528300           -86.597560            -0.160227 
   20           0.11881000           -86.599119            -0.161786 
   21           0.08385900           -86.599647            -0.162314 
   22           0.11435800           -86.599756            -0.162423 
   23           0.06996000           -86.600233              -0.1629 
   24           0.12138000           -86.600753            -0.163421 
   25           0.11464400           -86.601216            -0.163883 
   26           0.10558000           -86.602170            -0.164837 
   27           0.14024000           -86.602098            -0.164765 
   28           0.11545500           -86.602466            -0.165133 
   29           0.11580700           -86.602881            -0.165548 
   30           0.10139500           -86.602890            -0.165557 
   31           0.08312900           -86.603221            -0.165888 
   32           0.08063100           -86.603224            -0.165891 
   33           0.05511800           -86.603632            -0.166299 
   34           0.07978800           -86.603827            -0.166495 
   35           0.06709500           -86.604271            -0.166938 
   36           0.13074300           -86.604479            -0.167146 
   37           0.07296500           -86.604826            -0.167493 
   38           0.07260200           -86.605007            -0.167674 
   39           0.09284900           -86.605021            -0.167689 
   40           0.06299500           -86.605331            -0.167998 
   41           0.11675000           -86.605705            -0.168372 
   42           0.08322400           -86.606239            -0.168906 
   43           0.09407200           -86.606832            -0.169499 
   44           0.21515900           -86.606942            -0.169609 
   45           0.15379000           -86.607072            -0.169739 
   46           0.08956000           -86.607386            -0.170053 
   47           0.06276000           -86.607614            -0.170282 
   48           0.05678500           -86.607786            -0.170453 
   49           0.05150200           -86.608197            -0.170864 
   50           0.05359900           -86.608561            -0.171229 
   51           0.06656100           -86.608747            -0.171415 
   52           0.08677600           -86.608759            -0.171426 
   53           0.08012600           -86.608915            -0.171582 
   54           0.06006400           -86.609293             -0.17196 
   55           0.08252300           -86.609625            -0.172292 
   56           0.06168400           -86.609966            -0.172633 
   57           0.08797200           -86.610123             -0.17279 
   58           0.17835500           -86.610120            -0.172788 
   59           0.12319000           -86.610175            -0.172842 
   60           0.07646100           -86.610397            -0.173064 
   61           0.06476700           -86.610580            -0.173247 
   62           0.05385200           -86.610743             -0.17341 
   63           0.03467400           -86.611088            -0.173756 
   64           0.07609100           -86.611150            -0.173817 
   65           0.04799900           -86.611225            -0.173892 
   66           0.04701300           -86.611391            -0.174058 
   67           0.08432400           -86.611415            -0.174082 
   68           0.06426200           -86.611540            -0.174207 
   69           0.03087600           -86.611675            -0.174342 
   70           0.02564700           -86.611704            -0.174371 
   71           0.03471100           -86.611761            -0.174428 
   72           0.07662200           -86.611759            -0.174427 
   73           0.05906500           -86.611777            -0.174445 
   74           0.04383100           -86.611800            -0.174467 
   75           0.02377800           -86.611820            -0.174487 
   76           0.02402800           -86.611833              -0.1745 
   77           0.02528400           -86.611867            -0.174534 
   78           0.02775000           -86.611919            -0.174586 
   79           0.03598600           -86.611955            -0.174623 
   80           0.02677100           -86.611991            -0.174658 
   81           0.04162300           -86.611994            -0.174661 
   82           0.03805400           -86.612022            -0.174689 
   83           0.03829000           -86.612034            -0.174701 
   84           0.02124500           -86.612058            -0.174725 
   85           0.03031400           -86.612059            -0.174726 
   86           0.02075700           -86.612080            -0.174747 
   87           0.02139800           -86.612090            -0.174757 
   88           0.01634900           -86.612101            -0.174768 
   89           0.03583200           -86.612107            -0.174774 
   90           0.03216500           -86.612116            -0.174783 
   91           0.02009000           -86.612126            -0.174794 
   92           0.02872600           -86.612113             -0.17478 
   93           0.01654500           -86.612128            -0.174795 
   94           0.01293500           -86.612131            -0.174798 
   95           0.01604800           -86.612137            -0.174804 
   96           0.02022100           -86.612135            -0.174802 
   97           0.01473100           -86.612136            -0.174803 
   98           0.00990400           -86.612139            -0.174806 
