    0           1.58888900           -87.631906                    0 
    1           1.32569600           -87.707993           -0.0760871 
    2           1.49968500           -87.815604            -0.183698 
    3           0.59877400           -87.858338            -0.226432 
    4           0.51140200           -87.861268            -0.229362 
    5           0.24897000           -87.871236            -0.239331 
    6           0.49244200           -87.873575            -0.241669 
    7           0.27962900           -87.879910            -0.248004 
    8           0.37409600           -87.880390            -0.248484 
    9           0.23795000           -87.884054            -0.252148 
   10           0.23496100           -87.886256             -0.25435 
   11           0.15771600           -87.888508            -0.256603 
   12           0.15759700           -87.890499            -0.258593 
   13           0.17340100           -87.890573            -0.258667 
   14           0.21631300           -87.891703            -0.259797 
   15           0.19158500           -87.891712            -0.259807 
   16           0.17279800           -87.892999            -0.261094 
   17           0.12197200           -87.896048            -0.264143 
   18           0.11802500           -87.898461            -0.266555 
   19           0.09589800           -87.899397            -0.267492 
   20           0.19896700           -87.900085            -0.268179 
   21           0.45678500           -87.899645            -0.267739 
   22           0.27423500           -87.900209            -0.268303 
   23           0.25371500           -87.900477            -0.268571 
   24           0.19515500           -87.901174            -0.269268 
   25           0.08628300           -87.902040            -0.270134 
   26           0.19179500           -87.901687            -0.269781 
   27           0.07756200           -87.902235             -0.27033 
   28           0.06571800           -87.902343            -0.270437 
   29           0.03782500           -87.902591            -0.270685 
   30           0.09575500           -87.902725            -0.270819 
   31           0.08824800           -87.902867            -0.270961 
   32           0.07830700           -87.903177            -0.271271 
   33           0.10823000           -87.903326             -0.27142 
   34           0.06049000           -87.903550            -0.271644 
   35           0.05965600           -87.903553            -0.271648 
   36           0.04633400           -87.903742            -0.271836 
   37           0.06769700           -87.904073            -0.272168 
   38           0.08812500           -87.904108            -0.272203 
   39           0.06080500           -87.904247            -0.272342 
   40           0.08167700           -87.904399            -0.272494 
   41           0.05899700           -87.904567            -0.272661 
   42           0.07451900           -87.904717            -0.272812 
   43           0.05528900           -87.904914            -0.273008 
   44           0.05848500           -87.905111            -0.273205 
   45           0.04703900           -87.905313            -0.273407 
   46           0.09399300           -87.905385            -0.273479 
   47           0.06911400           -87.905521            -0.273615 
   48           0.06994900           -87.905655            -0.273749 
   49           0.05221500           -87.905755            -0.273849 
   50           0.07495100           -87.905913            -0.274007 
   51           0.09540000           -87.905921            -0.274015 
   52           0.08582000           -87.906069            -0.274163 
   53           0.05793300           -87.906352            -0.274447 
   54           0.13459300           -87.906293            -0.274388 
   55           0.08166100           -87.906436             -0.27453 
   56           0.02799400           -87.906581            -0.274675 
   57           0.03546300           -87.906580            -0.274674 
