    0           2.35484800           -75.242478                    0 
    1           0.73410800           -75.364094            -0.121617 
    2           0.43907800           -75.374990            -0.132512 
    3           0.38594500           -75.385478            -0.143001 
    4           0.55351000           -75.407645            -0.165167 
    5           1.22667000           -75.411545            -0.169068 
    6           0.94699600           -75.416291            -0.173814 
    7           0.72189100           -75.422259            -0.179781 
    8           0.20398800           -75.430492            -0.188014 
    9           0.20550900           -75.430513            -0.188035 
   10           0.18877700           -75.431906            -0.189428 
   11           0.13793700           -75.435404            -0.192927 
   12           0.18952500           -75.439345            -0.196868 
   13           0.23598300           -75.439775            -0.197297 
   14           0.13591200           -75.442149            -0.199671 
   15           0.18964700           -75.442958             -0.20048 
   16           0.20055900           -75.444926            -0.202448 
   17           0.32800800           -75.445269            -0.202791 
   18           0.27137600           -75.446814            -0.204337 
   19           0.13319800           -75.449850            -0.207373 
   20           0.23542200           -75.448889            -0.206412 
   21           0.15530000           -75.450586            -0.208108 
   22           0.13976000           -75.451583            -0.209105 
   23           0.09454300           -75.453813            -0.211336 
   24           0.09595500           -75.455076            -0.212598 
   25           0.12576400           -75.456346            -0.213868 
   26           0.22638000           -75.456575            -0.214097 
   27           0.12065500           -75.457524            -0.215047 
   28           0.11403700           -75.458056            -0.215578 
   29           0.07266300           -75.458460            -0.215982 
   30           0.04511500           -75.458736            -0.216258 
   31           0.05503300           -75.458759            -0.216281 
   32           0.03902500           -75.458902            -0.216424 
   33           0.07622600           -75.459034            -0.216556 
   34           0.04525200           -75.459138            -0.216661 
   35           0.03664800           -75.459216            -0.216738 
   36           0.03348400           -75.459275            -0.216798 
   37           0.02727000           -75.459400            -0.216923 
   38           0.07444700           -75.459395            -0.216917 
   39           0.04324000           -75.459455            -0.216978 
   40           0.03526700           -75.459542            -0.217065 
   41           0.05858900           -75.459582            -0.217104 
   42           0.04266600           -75.459650            -0.217172 
   43           0.03566700           -75.459767            -0.217289 
   44           0.03559300           -75.459780            -0.217302 
   45           0.03003200           -75.459852            -0.217375 
   46           0.02640200           -75.459932            -0.217454 
   47           0.02187000           -75.459984            -0.217506 
   48           0.03847800           -75.459992            -0.217515 
   49           0.02587800           -75.460033            -0.217555 
   50           0.02049100           -75.460080            -0.217602 
   51           0.02020500           -75.460082            -0.217604 
   52           0.01661900           -75.460096            -0.217619 
   53           0.00985000           -75.460122            -0.217645 
